STORE,REF,ACCOUNT,PO,CUSTOMER,ORDER DATE,ORDER AGE IN DAYS,VALUE,SHIP VIA,DATA REFRESH,order_status
BP,108735218,902590,256045565,Rock Auto,2023-11-05,1,8.04,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735219,902590,256045579,Rock Auto,2023-11-05,1,9.65,USPS,2023-11-06,[r] rock auto sales PO
BP,108735220,902590,256045815,Rock Auto,2023-11-05,1,194.96,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735221,902590,256045802,Rock Auto,2023-11-05,1,638.93,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735222,902590,256045951,Rock Auto,2023-11-05,1,29.35,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735223,902590,256045933,Rock Auto,2023-11-05,1,41.56,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735224,902590,256046124,Rock Auto,2023-11-05,1,158.45,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735225,902590,256046223,Rock Auto,2023-11-05,1,136.87,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735226,902590,256046492,Rock Auto,2023-11-05,1,81.59,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735227,902590,256046108,Rock Auto,2023-11-05,1,196.69,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735229,902930,GHtRvV8mm,Amazon,2023-11-05,1,102.96,UPSG,2023-11-06,[n] open in bp numina
BP,108735230,902930,GtQSsd8gm,Amazon,2023-11-05,1,36.55,UPSG,2023-11-06,[k] amazon dropship
BP,108735232,902930,GqLrv18Hm,Amazon,2023-11-05,1,336.77,UPSG,2023-11-06,[k] amazon dropship
BP,108735234,902930,Gf4gzs8vm,Amazon,2023-11-05,1,37.5,UPSG,2023-11-06,[k] amazon dropship
BP,108735235,902930,GH1nB28Dm,Amazon,2023-11-05,1,219.0,UPSG,2023-11-06,[k] amazon dropship
BP,108735236,902930,GvhmyW87m,Amazon,2023-11-05,1,31.72,UPSG,2023-11-06,[k] amazon dropship
BP,108735237,902530,GWjMyZ8nm,Amazon-Callahan,2023-11-05,1,118.48,UPSG,2023-11-06,[k] amazon dropship
BP,108735238,902930,GvkMHD8Mm,Amazon,2023-11-05,1,119.19,UPSG,2023-11-06,[k] amazon dropship
BP,108735239,902930,GvgG2l8Sm,Amazon,2023-11-05,1,51.57,UPSG,2023-11-06,[k] amazon dropship
BP,108735240,902930,Gqhv2L8Dm,Amazon,2023-11-05,1,31.72,UPSG,2023-11-06,[k] amazon dropship
BP,108735242,902530,GBrMv68nm,Amazon-Callahan,2023-11-05,1,96.87,UPSG,2023-11-06,[k] amazon dropship
BP,108735243,902930,GkXrHS8Km,Amazon,2023-11-05,1,39.94,UPSG,2023-11-06,[k] amazon dropship
BP,108735245,902930,GqywYc8mm,Amazon,2023-11-05,1,212.06,UPSG,2023-11-06,[k] amazon dropship
BP,108735246,902930,GhySwk8sm,Amazon,2023-11-05,1,189.55,UPSG,2023-11-06,[k] amazon dropship
BP,108735248,902590,256046741,Rock Auto,2023-11-05,1,348.65,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735249,902590,256047271,Rock Auto,2023-11-05,1,222.24,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735250,902590,256046219,Rock Auto,2023-11-05,1,138.98,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735251,902590,256047397,Rock Auto,2023-11-05,1,92.72,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735252,902590,256047396,Rock Auto,2023-11-05,1,186.37,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735253,902590,256047446,Rock Auto,2023-11-05,1,96.1,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735254,902590,256047799,Rock Auto,2023-11-05,1,81.48,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735255,902590,256047843,Rock Auto,2023-11-05,1,44.67,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735256,902590,256047926,Rock Auto,2023-11-05,1,226.99,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735257,902590,256047966,Rock Auto,2023-11-05,1,371.91,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735258,902590,256048131,Rock Auto,2023-11-05,1,268.21,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735259,902590,256048408,Rock Auto,2023-11-05,1,157.38,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735260,902590,256048466,Rock Auto,2023-11-05,1,253.49,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735261,902590,256048500,Rock Auto,2023-11-05,1,10.3,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735262,902590,256048641,Rock Auto,2023-11-05,1,162.83,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735263,902590,256048856,Rock Auto,2023-11-05,1,187.31,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735264,902590,256049156,Rock Auto,2023-11-05,1,114.84,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735265,902590,256049230,Rock Auto,2023-11-05,1,247.29,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735266,902590,256049233,Rock Auto,2023-11-05,1,37.18,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735267,902590,256049069,Rock Auto,2023-11-05,1,693.52,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735268,902590,256049511,Rock Auto,2023-11-05,1,143.8,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735278,900001,151664601,Carparts.com,2023-11-05,1,197.34,FDXG,2023-11-06,[q] pending release
BP,108735279,903265,91618223,AutoZone,2023-11-05,1,176.89,FDXG,2023-11-06,[q] pending release
BP,108735280,902930,GtrdY08jm,Amazon,2023-11-05,1,204.25,UPSG,2023-11-06,[k] amazon dropship
BP,108735281,902530,GtVxrL8Bm,Amazon-Callahan,2023-11-05,1,63.73,UPSG,2023-11-06,[k] amazon dropship
BP,108735282,902930,GhKNy98Qm,Amazon,2023-11-05,1,37.2,UPSG,2023-11-06,[k] amazon dropship
BP,108735284,902930,GxwbsJ8Nm,Amazon,2023-11-05,1,40.85,UPSG,2023-11-06,[k] amazon dropship
BP,108735285,903265,91618692,AutoZone,2023-11-05,1,13.36,FDXSO,2023-11-06,[q] pending release
BP,108735286,903265,91618779,AutoZone,2023-11-05,1,144.68,FDXSO,2023-11-06,[q] pending release
BP,108735287,902530,GH0ZD38jm,Amazon-Callahan,2023-11-05,1,173.97,UPSG,2023-11-06,[k] amazon dropship
BP,108735288,903265,91618648,AutoZone,2023-11-05,1,158.25,FDXSO,2023-11-06,[q] pending release
BP,108735289,903265,91618377,AutoZone,2023-11-05,1,75.29,FDXSO,2023-11-06,[q] pending release
BP,108735290,903265,91618135,AutoZone,2023-11-05,1,127.22,FEDPO,2023-11-06,[q] pending release
BP,108735291,902930,GsvYDF8Sm,Amazon,2023-11-05,1,172.36,UPSG,2023-11-06,[k] amazon dropship
BP,108735292,902530,Gt7BFb8cm,Amazon-Callahan,2023-11-05,1,168.83,UPSG,2023-11-06,[k] amazon dropship
BP,108735294,902930,G4wSsx8Nm,Amazon,2023-11-05,1,57.54,UPSG,2023-11-06,[k] amazon dropship
BP,108735295,902930,Gxtd2Z8Nm,Amazon,2023-11-05,1,525.21,UPSG,2023-11-06,[k] amazon dropship
BP,108735296,903265,91618064,AutoZone,2023-11-05,1,29.97,FDXSO,2023-11-06,[q] pending release
BP,108735297,902530,GWF8Q688m,Amazon-Callahan,2023-11-05,1,172.58,UPSG,2023-11-06,[k] amazon dropship
BP,108735298,900001,151665157,Carparts.com,2023-11-05,1,196.54,FDXG,2023-11-06,[q] pending release
BP,108735299,903265,91617953,AutoZone,2023-11-05,1,174.87,FDXSO,2023-11-06,[q] pending release
BP,108735300,902530,Gql0rv8Dm,Amazon-Callahan,2023-11-05,1,197.52,UPSG,2023-11-06,[k] amazon dropship
BP,108735301,900001,151665204,Carparts.com,2023-11-05,1,132.43,FDXG,2023-11-06,[q] pending release
BP,108735302,902930,GqfGYl8gm,Amazon,2023-11-05,1,60.58,UPSG,2023-11-06,[k] amazon dropship
BP,108735304,903265,91618601,AutoZone,2023-11-05,1,200.21,FDXSO,2023-11-06,[q] pending release
BP,108735306,903265,91618685,AutoZone,2023-11-05,1,142.98,FDXG,2023-11-06,[q] pending release
BP,108735307,902530,GxJpzr8rm,Amazon-Callahan,2023-11-05,1,157.12,UPSG,2023-11-06,[k] amazon dropship
BP,108735308,903265,91618721,AutoZone,2023-11-05,1,99.05,FDXG,2023-11-06,[q] pending release
BP,108735309,903265,91618679,AutoZone,2023-11-05,1,88.58,FDXSO,2023-11-06,[q] pending release
BP,108735310,903265,91617950,AutoZone,2023-11-05,1,184.59,FDXSO,2023-11-06,[q] pending release
BP,108735311,903265,91618513,AutoZone,2023-11-05,1,249.21,FDXSO,2023-11-06,[q] pending release
BP,108735312,900001,151664374,Carparts.com,2023-11-05,1,386.45,FDXG,2023-11-06,[q] pending release
BP,108735313,902570,676551,Jegs,2023-11-05,1,134.41,FDXG,2023-11-06,[q] pending release
BP,108735315,903265,91617904,AutoZone,2023-11-05,1,233.06,FDXSO,2023-11-06,[q] pending release
BP,108735316,903265,91618063,AutoZone,2023-11-05,1,28.89,FDXSO,2023-11-06,[q] pending release
BP,108735317,902590,256049736,Rock Auto,2023-11-05,1,502.56,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735318,902590,256049715,Rock Auto,2023-11-05,1,0.0,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735319,902590,256049817,Rock Auto,2023-11-05,1,75.28,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735320,902590,256049801,Rock Auto,2023-11-05,1,104.28,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735321,902590,256049915,Rock Auto,2023-11-05,1,78.38,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735322,902590,256049878,Rock Auto,2023-11-05,1,195.65,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735323,902590,256049846,Rock Auto,2023-11-05,1,144.83,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735324,902590,256049794,Rock Auto,2023-11-05,1,147.19,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735325,902590,256050143,Rock Auto,2023-11-05,1,222.62,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735326,902590,256050019,Rock Auto,2023-11-05,1,103.23,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735327,902590,256050148,Rock Auto,2023-11-05,1,234.42,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735328,902590,256050138,Rock Auto,2023-11-05,1,71.88,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735329,902590,256050173,Rock Auto,2023-11-05,1,156.57,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735330,902590,256050279,Rock Auto,2023-11-05,1,169.18,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735331,902590,256050247,Rock Auto,2023-11-05,1,25.53,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735332,902590,256050433,Rock Auto,2023-11-05,1,43.5,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735333,902590,256050390,Rock Auto,2023-11-05,1,246.73,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735334,902590,256050562,Rock Auto,2023-11-05,1,47.22,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735335,902590,256050516,Rock Auto,2023-11-05,1,74.45,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735336,902590,256020556,Rock Auto,2023-11-05,1,5.39,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735337,902590,256051159,Rock Auto,2023-11-05,1,11.03,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735338,902590,256051201,Rock Auto,2023-11-05,1,80.03,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735339,902590,256051139,Rock Auto,2023-11-05,1,68.96,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735340,902590,256051243,Rock Auto,2023-11-05,1,11.03,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735341,902590,256051401,Rock Auto,2023-11-05,1,14.71,USPS,2023-11-06,[r] rock auto sales PO
BP,108735342,902590,256051335,Rock Auto,2023-11-05,1,45.07,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735343,902590,256051529,Rock Auto,2023-11-05,1,83.18,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735344,902590,256051462,Rock Auto,2023-11-05,1,447.69,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735345,902590,256051837,Rock Auto,2023-11-05,1,144.83,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735346,902590,256051851,Rock Auto,2023-11-05,1,59.87,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735347,902590,256052041,Rock Auto,2023-11-05,1,58.08,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735348,902590,256052142,Rock Auto,2023-11-05,1,117.52,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735349,902590,256052368,Rock Auto,2023-11-05,1,102.83,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735350,902590,256052577,Rock Auto,2023-11-05,1,29.09,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735351,902590,256052524,Rock Auto,2023-11-05,1,93.76,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735352,902590,256052831,Rock Auto,2023-11-05,1,95.34,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735353,902590,256052842,Rock Auto,2023-11-05,1,59.36,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735354,902590,256053021,Rock Auto,2023-11-05,1,80.5,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735355,902590,256053019,Rock Auto,2023-11-05,1,204.98,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735358,900001,151665641,Carparts.com,2023-11-05,1,471.95,FDXG,2023-11-06,[q] pending release
BP,108735359,902930,Ghw4MG8Vm,Amazon,2023-11-05,1,209.09,UPSG,2023-11-06,[k] amazon dropship
BP,108735360,900001,151665668,Carparts.com,2023-11-05,1,23.2,FDXG,2023-11-06,[q] pending release
BP,108735361,902530,GhDh3S8Xm,Amazon-Callahan,2023-11-05,1,142.57,UPSGS,2023-11-06,[k] amazon dropship
BP,108735362,900001,151665407,Carparts.com,2023-11-05,1,66.78,FDXG,2023-11-06,[q] pending release
BP,108735365,900001,151665563,Carparts.com,2023-11-05,1,178.69,FDXG,2023-11-06,[q] pending release
BP,108735366,902590,256053395,Rock Auto,2023-11-05,1,36.3,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735367,902590,256053513,Rock Auto,2023-11-05,1,94.58,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735368,902590,256053495,Rock Auto,2023-11-05,1,341.78,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735369,902590,256053629,Rock Auto,2023-11-05,1,101.67,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735370,902590,256053653,Rock Auto,2023-11-05,1,28.48,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735371,902590,256053586,Rock Auto,2023-11-05,1,148.72,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735372,902590,256053768,Rock Auto,2023-11-05,1,63.76,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735373,902590,256053762,Rock Auto,2023-11-05,1,143.8,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735374,902590,256054149,Rock Auto,2023-11-05,1,159.6,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735375,902590,256054144,Rock Auto,2023-11-05,1,52.35,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735376,902590,256054234,Rock Auto,2023-11-05,1,141.3,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735377,902590,256054309,Rock Auto,2023-11-05,1,31.24,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735378,902590,256054255,Rock Auto,2023-11-05,1,9.65,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735379,902590,256054668,Rock Auto,2023-11-05,1,279.14,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735380,902590,256054699,Rock Auto,2023-11-05,1,175.95,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735381,902590,256054784,Rock Auto,2023-11-05,1,106.06,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735382,902590,256054921,Rock Auto,2023-11-05,1,101.5,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735383,902590,256055001,Rock Auto,2023-11-05,1,159.99,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735384,902590,256054941,Rock Auto,2023-11-05,1,11.82,USPS,2023-11-06,[r] rock auto sales PO
BP,108735385,902590,256054999,Rock Auto,2023-11-05,1,18.57,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735386,902590,256055045,Rock Auto,2023-11-05,1,205.15,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735387,902590,256055012,Rock Auto,2023-11-05,1,506.73,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735388,902590,256055213,Rock Auto,2023-11-05,1,44.64,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735389,902590,256055217,Rock Auto,2023-11-05,1,306.08,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735390,902590,256055248,Rock Auto,2023-11-05,1,85.16,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735391,902590,256055228,Rock Auto,2023-11-05,1,266.35,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735392,902590,256055526,Rock Auto,2023-11-05,1,45.06,DHL,2023-11-06,[r] rock auto sales PO
BP,108735393,902590,256055664,Rock Auto,2023-11-05,1,11.03,USPS,2023-11-06,[r] rock auto sales PO
BP,108735394,902590,256055768,Rock Auto,2023-11-05,1,174.42,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735395,902590,256055699,Rock Auto,2023-11-05,1,98.78,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735396,902590,256055901,Rock Auto,2023-11-05,1,22.06,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735397,902590,256055808,Rock Auto,2023-11-05,1,204.51,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735398,902590,256056242,Rock Auto,2023-11-05,1,64.17,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735399,902590,256056166,Rock Auto,2023-11-05,1,143.8,DHL,2023-11-06,[r] rock auto sales PO
BP,108735400,902590,256056280,Rock Auto,2023-11-05,1,211.6,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734363,902590,255999099,Rock Auto,2023-11-05,1,11.03,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734366,902590,255999440,Rock Auto,2023-11-05,1,364.21,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734377,902590,256002468,Rock Auto,2023-11-05,1,114.84,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734381,902590,255999818,Rock Auto,2023-11-05,1,59.22,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734421,903265,91611660,AutoZone,2023-11-05,1,328.76,FDXSO,2023-11-06,[b] errored out in bp
BP,108734422,903265,91611495,AutoZone,2023-11-05,1,372.04,FDXSO,2023-11-06,[n] open in bp numina
BP,108734428,902590,256003315,Rock Auto,2023-11-05,1,502.0,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734478,902590,256006723,Rock Auto,2023-11-05,1,58.08,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734486,902590,255955080,Rock Auto,2023-11-05,1,0.0,UPSG,2023-11-06,[r] rock auto sales PO
BP,108734487,902590,255944533,Rock Auto,2023-11-05,1,0.0,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734495,902570,675215,Jegs,2023-11-05,1,91.04,FDXG,2023-11-06,[n] open in bp numina
BP,108734509,902590,256009079,Rock Auto,2023-11-05,1,215.06,UPSG,2023-11-06,[r] rock auto sales PO
BP,108734523,902590,256009777,Rock Auto,2023-11-05,1,299.93,UPSG,2023-11-06,[r] rock auto sales PO
BP,108734524,902590,256009877,Rock Auto,2023-11-05,1,92.21,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734526,902590,256009974,Rock Auto,2023-11-05,1,267.62,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734527,902590,256009927,Rock Auto,2023-11-05,1,151.18,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734528,902590,256009936,Rock Auto,2023-11-05,1,92.21,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734530,902590,256010184,Rock Auto,2023-11-05,1,123.11,UPSG,2023-11-06,[r] rock auto sales PO
BP,108734531,902590,256010191,Rock Auto,2023-11-05,1,0.0,USPS,2023-11-06,[r] rock auto sales PO
BP,108734532,902590,256010358,Rock Auto,2023-11-05,1,327.74,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734539,902590,256011232,Rock Auto,2023-11-05,1,850.49,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734555,902670,49541086-4B25B6,CarID,2023-11-05,1,42.76,,2023-11-06,[b] errored out in bp
BP,108734562,902590,256011750,Rock Auto,2023-11-05,1,191.94,UPSG,2023-11-06,[r] rock auto sales PO
BP,108734568,902590,256012422,Rock Auto,2023-11-05,1,184.54,UPSG,2023-11-06,[r] rock auto sales PO
BP,108734569,902590,256012563,Rock Auto,2023-11-05,1,457.7,UPSG,2023-11-06,[r] rock auto sales PO
BP,108734570,902590,256012619,Rock Auto,2023-11-05,1,284.42,UPSG,2023-11-06,[r] rock auto sales PO
BP,108734571,902590,256012572,Rock Auto,2023-11-05,1,247.06,UPSG,2023-11-06,[r] rock auto sales PO
BP,108734572,902590,256012676,Rock Auto,2023-11-05,1,177.51,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734574,902590,256012841,Rock Auto,2023-11-05,1,198.44,UPSG,2023-11-06,[r] rock auto sales PO
BP,108734575,902590,256012835,Rock Auto,2023-11-05,1,62.81,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734576,902590,256012944,Rock Auto,2023-11-05,1,367.38,UPSG,2023-11-06,[r] rock auto sales PO
BP,108734577,902590,256013002,Rock Auto,2023-11-05,1,79.85,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734578,902590,256013125,Rock Auto,2023-11-05,1,65.69,UPSG,2023-11-06,[r] rock auto sales PO
BP,108734579,902590,256013347,Rock Auto,2023-11-05,1,687.08,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734592,902590,256013484,Rock Auto,2023-11-05,1,166.86,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734593,902590,256013498,Rock Auto,2023-11-05,1,182.05,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734594,902590,256013366,Rock Auto,2023-11-05,1,193.48,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734595,902590,256013594,Rock Auto,2023-11-05,1,85.17,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734596,902590,256013550,Rock Auto,2023-11-05,1,36.12,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734597,902590,256013706,Rock Auto,2023-11-05,1,116.5,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734598,902590,256013808,Rock Auto,2023-11-05,1,171.01,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734599,902590,256013933,Rock Auto,2023-11-05,1,83.14,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734600,902590,256013989,Rock Auto,2023-11-05,1,599.82,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734601,902590,256014027,Rock Auto,2023-11-05,1,154.38,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734602,902590,256014047,Rock Auto,2023-11-05,1,63.94,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734603,902590,256014087,Rock Auto,2023-11-05,1,92.21,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734604,902590,256014094,Rock Auto,2023-11-05,1,286.09,UPSG,2023-11-06,[r] rock auto sales PO
BP,108734605,902590,256014183,Rock Auto,2023-11-05,1,137.62,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734606,902590,245092360,Rock Auto,2023-11-05,1,44.32,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734607,902590,256014346,Rock Auto,2023-11-05,1,65.52,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734608,902590,256014381,Rock Auto,2023-11-05,1,172.32,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734609,902590,256014444,Rock Auto,2023-11-05,1,110.11,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734610,902590,256014527,Rock Auto,2023-11-05,1,168.57,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734611,902590,256014181,Rock Auto,2023-11-05,1,66.49,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734613,902590,256014677,Rock Auto,2023-11-05,1,36.12,UPSG,2023-11-06,[r] rock auto sales PO
BP,108734614,902590,256014729,Rock Auto,2023-11-05,1,88.98,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734615,902590,256014747,Rock Auto,2023-11-05,1,76.54,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734658,902590,256015919,Rock Auto,2023-11-05,1,101.02,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734659,902590,256016011,Rock Auto,2023-11-05,1,68.01,FDXG,2023-11-06,[r] rock auto sales PO
BP,108734660,902590,256016160,Rock Auto,2023-11-05,1,57.48,FDXG,2023-11-06,[r] rock auto sales PO
